Meter ID         ,Date / Time           ,KW(ch: 1  set:1)    ,KVA(ch: 2  set:1)   ,PF(1(ch: 2  set:1)  
01E002992787     ,7/12/22 13:45         ,126.64        ,127.6         ,0.99          
01E002992787     ,7/12/22 14:00         ,123.2         ,124.16        ,0.99          
01E002992787     ,7/12/22 14:15         ,122.88        ,123.76        ,0.99          
01E002992787     ,7/12/22 14:30         ,123.68        ,124.4         ,0.99          
01E002992787     ,7/12/22 14:45         ,126.48        ,127.76        ,0.99          
01E002992787     ,7/12/22 15:00         ,122.56        ,123.52        ,0.99          
01E002992787     ,7/12/22 15:15         ,127.68        ,128.72        ,0.99          
01E002992787     ,7/12/22 15:30         ,123.76        ,124.64        ,0.99          
01E002992787     ,7/12/22 15:45         ,125.2         ,126.16        ,0.99          
01E002992787     ,7/12/22 16:00         ,128.32        ,129.6         ,0.99          
01E002992787     ,7/12/22 16:15         ,126.08        ,127.36        ,0.99          
01E002992787     ,7/12/22 16:30         ,127.68        ,128.96        ,0.99          
01E002992787     ,7/12/22 16:45         ,125.12        ,126.16        ,0.99          
01E002992787     ,7/12/22 17:00         ,126.72        ,127.92        ,0.99          
01E002992787     ,7/12/22 17:15         ,125.36        ,126.48        ,0.99          
01E002992787     ,7/12/22 17:30         ,130.32        ,131.84        ,0.99          
01E002992787     ,7/12/22 17:45         ,126.88        ,128           ,0.99          
01E002992787     ,7/12/22 18:00         ,125.28        ,126.4         ,0.99          
01E002992787     ,7/12/22 18:15         ,127.84        ,129.12        ,0.99          
01E002992787     ,7/12/22 18:30         ,124.56        ,125.6         ,0.99          
01E002992787     ,7/12/22 18:45         ,130           ,132           ,0.98          
01E002992787     ,7/12/22 19:00         ,127.44        ,128.88        ,0.99          
01E002992787     ,7/12/22 19:15         ,128.08        ,129.44        ,0.99          
01E002992787     ,7/12/22 19:30         ,128           ,129.52        ,0.99          
01E002992787     ,7/12/22 19:45         ,131.92        ,133.52        ,0.99          
01E002992787     ,7/12/22 20:00         ,128.4         ,129.6         ,0.99          
01E002992787     ,7/12/22 20:15         ,126           ,127.04        ,0.99          
01E002992787     ,7/12/22 20:30         ,130.72        ,132.08        ,0.99          
01E002992787     ,7/12/22 20:45         ,126.8         ,127.84        ,0.99          
01E002992787     ,7/12/22 21:00         ,127.04        ,128.4         ,0.99          
01E002992787     ,7/12/22 21:15         ,129.36        ,130.72        ,0.99          
01E002992787     ,7/12/22 21:30         ,126.56        ,127.92        ,0.99          
01E002992787     ,7/12/22 21:45         ,126.08        ,127.2         ,0.99          
01E002992787     ,7/12/22 22:00         ,129.36        ,130.88        ,0.99          
01E002992787     ,7/12/22 22:15         ,116.32        ,116.88        ,1             
01E002992787     ,7/12/22 22:30         ,118.56        ,119.12        ,1             
01E002992787     ,7/12/22 22:45         ,119.12        ,119.84        ,0.99          
01E002992787     ,7/12/22 23:00         ,117.68        ,118.4         ,0.99          
01E002992787     ,7/12/22 23:15         ,105.92        ,106.64        ,0.99          
01E002992787     ,7/12/22 23:30         ,108.88        ,109.84        ,0.99          
01E002992787     ,7/12/22 23:45         ,108.24        ,109.12        ,0.99          
01E002992787     ,7/13/22 00:00         ,106.88        ,107.84        ,0.99          
01E002992787     ,7/13/22 00:15         ,108.4         ,109.28        ,0.99          
01E002992787     ,7/13/22 00:30         ,109.04        ,109.92        ,0.99          
01E002992787     ,7/13/22 00:45         ,106.72        ,107.44        ,0.99          
01E002992787     ,7/13/22 01:00         ,110.56        ,111.76        ,0.99          
01E002992787     ,7/13/22 01:15         ,105.04        ,105.92        ,0.99          
01E002992787     ,7/13/22 01:30         ,107.12        ,108.4         ,0.99          
01E002992787     ,7/13/22 01:45         ,109.36        ,110.72        ,0.99          
01E002992787     ,7/13/22 02:00         ,104.64        ,105.76        ,0.99          
01E002992787     ,7/13/22 02:15         ,100.64        ,101.28        ,0.99          
01E002992787     ,7/13/22 02:30         ,104.56        ,105.28        ,0.99          
01E002992787     ,7/13/22 02:45         ,102.24        ,103.04        ,0.99          
01E002992787     ,7/13/22 03:00         ,106.88        ,107.92        ,0.99          
01E002992787     ,7/13/22 03:15         ,103.36        ,104.24        ,0.99          
01E002992787     ,7/13/22 03:30         ,101.6         ,102.08        ,1             
01E002992787     ,7/13/22 03:45         ,104.96        ,105.76        ,0.99          
01E002992787     ,7/13/22 04:00         ,103.28        ,104.32        ,0.99          
01E002992787     ,7/13/22 04:15         ,106.64        ,107.52        ,0.99          
01E002992787     ,7/13/22 04:30         ,103.2         ,103.84        ,0.99          
01E002992787     ,7/13/22 04:45         ,103.44        ,104.16        ,0.99          
01E002992787     ,7/13/22 05:00         ,101.68        ,102.32        ,0.99          
01E002992787     ,7/13/22 05:15         ,104.16        ,105.2         ,0.99          
01E002992787     ,7/13/22 05:30         ,107.6         ,108.56        ,0.99          
01E002992787     ,7/13/22 05:45         ,104.8         ,105.68        ,0.99          
01E002992787     ,7/13/22 06:00         ,105.36        ,106.4         ,0.99          
01E002992787     ,7/13/22 06:15         ,104.24        ,104.88        ,0.99          
01E002992787     ,7/13/22 06:30         ,108.8         ,109.2         ,1             
01E002992787     ,7/13/22 06:45         ,113.76        ,114.24        ,1             
01E002992787     ,7/13/22 07:00         ,114.56        ,115.28        ,0.99          
01E002992787     ,7/13/22 07:15         ,112.16        ,112.72        ,1             
01E002992787     ,7/13/22 07:30         ,110.64        ,111.04        ,1             
01E002992787     ,7/13/22 07:45         ,111.76        ,112.4         ,0.99          
01E002992787     ,7/13/22 08:00         ,112.16        ,112.64        ,1             
01E002992787     ,7/13/22 08:15         ,115.12        ,116           ,0.99          
01E002992787     ,7/13/22 08:30         ,116.32        ,117.12        ,0.99          
01E002992787     ,7/13/22 08:45         ,119.84        ,120.8         ,0.99          
01E002992787     ,7/13/22 09:00         ,119.76        ,120.8         ,0.99          
01E002992787     ,7/13/22 09:15         ,117.44        ,118.4         ,0.99          
01E002992787     ,7/13/22 09:30         ,118.16        ,119.2         ,0.99          
01E002992787     ,7/13/22 09:45         ,118           ,118.88        ,0.99          
01E002992787     ,7/13/22 10:00         ,122.88        ,124           ,0.99          
01E002992787     ,7/13/22 10:15         ,125.36        ,126.56        ,0.99          
01E002992787     ,7/13/22 10:30         ,123.92        ,125.04        ,0.99          
